$\lambda$ $(nm)$,$T$
300.0,-0.047
305.0,-0.027
310.0,-0.027
315.0,-0.028000000000000001
320.0,-0.0089999999999999993
325.0,-0.010999999999999999
330.0,0.02
335.0,0.037999999999999999
340.0,0.072999999999999995
345.0,0.10100000000000001
350.0,0.13500000000000001
355.0,0.17100000000000001
360.0,0.21199999999999999
365.0,0.26700000000000002
370.0,0.313
375.0,0.39800000000000002
380.0,0.49199999999999999
385.0,0.63
390.0,0.81499999999999995
395.0,1.127
400.0,1.649
405.0,2.5640000000000001
410.0,4.0030000000000001
415.0,6.5099999999999998
420.0,10.500999999999999
425.0,15.933
430.0,21.721
435.0,28.797000000000001
440.0,37.609999999999999
445.0,48.442
450.0,60.134999999999998
455.0,68.105999999999995
460.0,70.227999999999994
465.0,68.081000000000003
470.0,64.385999999999996
475.0,61.259999999999998
480.0,60.335999999999999
485.0,60.985999999999997
490.0,63.859000000000002
495.0,68.308000000000007
500.0,74.311000000000007
505.0,80.007000000000005
510.0,85.435000000000002
515.0,88.977999999999994
520.0,89.632000000000005
525.0,88.150999999999996
530.0,84.686999999999998
535.0,80.572999999999993
540.0,76.034999999999997
545.0,72.137
550.0,68.855999999999995
555.0,66.744
560.0,65.439999999999998
565.0,64.858000000000004
570.0,65.224999999999994
575.0,66.481999999999999
580.0,67.768000000000001
585.0,70.439999999999998
590.0,72.977000000000004
595.0,76.224000000000004
600.0,79.531000000000006
605.0,82.659000000000006
610.0,85.638000000000005
615.0,87.921000000000006
620.0,89.543000000000006
625.0,90.606999999999999
630.0,90.707999999999998
635.0,89.674999999999997
640.0,88.125
645.0,86.265000000000001
650.0,83.608999999999995
655.0,81.141999999999996
660.0,78.197999999999993
665.0,75.900999999999996
670.0,73.796000000000006
675.0,71.584999999999994
680.0,70.063000000000002
685.0,68.849999999999994
690.0,67.875
695.0,66.968000000000004
700.0,66.087999999999994
705.0,66.019999999999996
710.0,66.239000000000004
715.0,65.983000000000004
720.0,66.563999999999993
725.0,67.671999999999997
730.0,68.359999999999999
735.0,69.468999999999994
740.0,70.781000000000006
745.0,71.542000000000002
750.0,73.572000000000003
755.0,75.308999999999997
760.0,76.492999999999995
765.0,78.480999999999995
770.0,80.042000000000002
775.0,81.677999999999997
780.0,83.659000000000006
785.0,84.655000000000001
790.0,85.396000000000001
795.0,86.977999999999994
800.0,87.852999999999994
805.0,88.644999999999996
810.0,88.959999999999994
815.0,89.251000000000005
820.0,89.043000000000006
825.0,88.869
830.0,88.432000000000002
835.0,88.379999999999995
840.0,86.968000000000004
845.0,85.801000000000002
850.0,85.164000000000001
