$\lambda$ $(nm)$,$T$
300.0,-0.029999999999999999
305.0,-0.02
310.0,-0.017000000000000001
315.0,0.0089999999999999993
320.0,0.033000000000000002
325.0,0.070000000000000007
330.0,0.122
335.0,0.16300000000000001
340.0,0.22
345.0,0.27000000000000002
350.0,0.34899999999999998
355.0,0.432
360.0,0.53500000000000003
365.0,0.62
370.0,0.73499999999999999
375.0,0.86099999999999999
380.0,0.99399999999999999
385.0,1.131
390.0,1.292
395.0,1.5
400.0,1.7070000000000001
405.0,2.02
410.0,2.3599999999999999
415.0,2.8399999999999999
420.0,3.6379999999999999
425.0,4.9359999999999999
430.0,6.7939999999999996
435.0,9.4260000000000002
440.0,13.279
445.0,18.254999999999999
450.0,24.251000000000001
455.0,30.079000000000001
460.0,35.243000000000002
465.0,40.18
470.0,44.823
475.0,50.555999999999997
480.0,57.226999999999997
485.0,64.228999999999999
490.0,71.430000000000007
495.0,77.754000000000005
500.0,82.409000000000006
505.0,84.361999999999995
510.0,84.251999999999995
515.0,82.506
520.0,79.435000000000002
525.0,76.241
530.0,72.986999999999995
535.0,70.325000000000003
540.0,67.900000000000006
545.0,66.055999999999997
550.0,64.974999999999994
555.0,64.605000000000004
560.0,64.727999999999994
565.0,65.200999999999993
570.0,66.402000000000001
575.0,68.016000000000005
580.0,69.421000000000006
585.0,71.831999999999994
590.0,74.227000000000004
595.0,76.655000000000001
600.0,79.150999999999996
605.0,81.679000000000002
610.0,83.995000000000005
615.0,86.048000000000002
620.0,87.468000000000004
625.0,88.890000000000001
630.0,89.873000000000005
635.0,90.084999999999994
640.0,89.956999999999994
645.0,89.540999999999997
650.0,88.396000000000001
655.0,87.459000000000003
660.0,85.555999999999997
665.0,83.741
670.0,81.884
675.0,79.912000000000006
680.0,78.772999999999996
685.0,76.828000000000003
690.0,75.563000000000002
695.0,73.683999999999997
700.0,72.189999999999998
705.0,71.131
710.0,69.890000000000001
715.0,68.599000000000004
720.0,67.739999999999995
725.0,67.709000000000003
730.0,66.856999999999999
735.0,66.715999999999994
740.0,66.263999999999996
745.0,65.671999999999997
750.0,65.772000000000006
755.0,66.117000000000004
760.0,65.938999999999993
765.0,66.219999999999999
770.0,66.831000000000003
775.0,66.971000000000004
780.0,67.641999999999996
785.0,67.787999999999997
790.0,68.683999999999997
795.0,69.480999999999995
800.0,70.415000000000006
805.0,71.677999999999997
810.0,72.426000000000002
815.0,72.329999999999998
820.0,73.751000000000005
825.0,74.936000000000007
830.0,76.379000000000005
835.0,77.480999999999995
840.0,78.031000000000006
845.0,80.048000000000002
850.0,79.914000000000001
