400,35.215,33.588,29.935,25.831,23.735,23.301,19.483,17.484,17.789,15.314,16.04,15.254,11.042,11.119,10.587,11.838,12.052,13.213,16.173,18.567,21.151,23.083,24.895,26.171,18.044,16.384,15.85,14.439,11.37,9.373,7.856,7.243,7.192,6.85,7.327,7.712,5.291,4.738,4.262,4.19,4.089,4.328,4.89,5.751,6.972,8.339,9.414,10.974,5.843,4.762,3.99,3.298,2.828,2.529,2.402,2.292,2.449,2.583,3.038,3.541,2.478,2.069,1.743,1.519,1.421,1.338,1.352,1.458,1.649,1.91,2.325,2.987,1.586,1.248,1.025,0.904,0.809,0.782,0.817,0.847,0.951,1.126,1.368,1.707,1.165,0.9,0.705,0.604,0.537,0.496,0.456,0.464,0.501,0.569,0.695,0.95,0.576,0.412,0.34,0.302,0.26,0.28,0.295,0.326,0.356,0.449,0.582,0.767,0.486,0.368,0.285,0.235,0.2,0.159,0.152,0.155,0.182,0.196,0.241,0.358,0.237,0.14,0.106,0.091,0.084,0.074,0.088,0.115,0.128,0.176,0.228,0.323,0.188,0.131,0.103,0.09,0.064,0.048,0.035,0.033,0.042,0.063,0.076,0.142
405,41.433,40.071,36.721,34.547,35.591,33.731,26.711,26.824,25.831,21.889,23.727,20.667,15.241,16.584,15.704,17.951,19.276,19.702,24.267,29.17,32.145,32.94,32.904,34.507,27.811,25.359,25.572,23.579,18.844,15.099,12.444,11.79,11.111,10.138,10.708,10.588,7.013,6.58,6.062,6.292,6.422,6.818,8.056,9.778,12.032,14.369,16.067,18.364,10.046,8.324,6.838,5.652,4.693,4.019,3.598,3.375,3.452,3.539,3.926,4.518,2.992,2.527,2.2,1.972,1.926,1.89,1.986,2.195,2.564,3.069,3.781,4.86,2.378,1.827,1.465,1.248,1.08,1.026,1.043,1.084,1.189,1.379,1.624,2.02,1.321,1.071,0.85,0.724,0.64,0.598,0.568,0.584,0.657,0.768,0.945,1.261,0.704,0.528,0.425,0.374,0.342,0.341,0.351,0.388,0.438,0.539,0.695,0.893,0.562,0.45,0.348,0.287,0.242,0.224,0.203,0.193,0.222,0.242,0.309,0.435,0.268,0.179,0.146,0.121,0.111,0.103,0.126,0.141,0.161,0.213,0.276,0.371,0.231,0.168,0.132,0.105,0.093,0.071,0.047,0.054,0.059,0.088,0.102,0.185
410,45.385,43.409,43.089,45.2,48.137,40.914,33.817,38.043,32.584,29.715,32.437,26.377,20.142,23.374,22.035,24.329,28.358,26.679,31.068,38.796,44.208,44.244,42.23,44.07,38.956,36.578,36.612,33.191,26.728,21.287,18.408,18.173,16.101,14.457,15.424,13.93,9.409,9.206,8.691,9.322,9.958,10.613,12.284,15.094,18.738,22.221,24.803,26.912,15.481,13.494,11.197,9.094,7.513,6.221,5.491,5.045,4.945,4.832,5.259,5.794,3.688,3.163,2.848,2.644,2.638,2.725,2.945,3.374,4.003,5.027,6.197,7.663,3.607,2.766,2.224,1.827,1.511,1.385,1.365,1.399,1.482,1.654,1.932,2.36,1.549,1.244,1.013,0.885,0.787,0.727,0.736,0.728,0.869,1.022,1.256,1.744,0.909,0.659,0.55,0.471,0.416,0.412,0.435,0.471,0.534,0.615,0.806,0.998,0.661,0.517,0.394,0.336,0.286,0.257,0.234,0.246,0.251,0.306,0.383,0.527,0.337,0.224,0.174,0.147,0.137,0.139,0.147,0.18,0.19,0.246,0.316,0.432,0.268,0.183,0.149,0.129,0.102,0.082,0.065,0.075,0.075,0.104,0.137,0.216
415,50.997,49.801,52.593,58.204,56.873,44.674,42.579,49.036,38.065,39.585,40.366,32.708,25.793,31.145,30.658,30.546,38.665,36.582,36.875,45.265,54.123,56.918,54.426,55.372,49.501,48.567,46.456,40.175,33.534,27.815,26.509,26.511,22.061,20.632,21.838,19.055,12.66,13.305,12.465,13.451,15.413,16.186,17.811,21.374,26.253,30.829,34.099,35.229,22.003,20.213,17.365,14.353,11.707,9.592,8.488,7.755,7.276,6.833,7.348,7.789,4.704,4.174,3.867,3.752,3.87,4.063,4.539,5.262,6.51,8.093,9.905,11.829,5.594,4.368,3.463,2.776,2.283,2.019,1.88,1.883,1.942,2.135,2.42,2.84,1.785,1.479,1.225,1.092,0.984,0.944,0.987,1.035,1.224,1.487,1.877,2.546,1.208,0.886,0.709,0.601,0.544,0.51,0.527,0.562,0.631,0.745,0.922,1.174,0.753,0.603,0.479,0.405,0.339,0.322,0.289,0.29,0.327,0.38,0.47,0.648,0.408,0.275,0.214,0.194,0.16,0.161,0.184,0.209,0.241,0.302,0.378,0.494,0.319,0.227,0.193,0.156,0.119,0.101,0.096,0.093,0.101,0.127,0.164,0.267
420,60.431,59.908,65.455,68.509,58.725,47.915,54.419,56.191,43.256,51.743,45.897,40.045,32.546,38.526,41.73,36.838,46.736,49.4,43.474,47.792,57.382,64.951,66.485,66.043,55.754,56.253,50.832,44.425,38.967,35.897,37.855,35.743,28.435,29.379,29.727,24.792,17.281,19.254,18.223,19.066,22.75,24.573,25.285,28.185,32.937,37.709,41.024,41.125,29.137,27.517,24.461,20.734,17.284,14.655,13.369,12.189,10.923,10.018,10.719,10.689,6.361,5.821,5.508,5.617,6.019,6.361,7.129,8.426,10.501,12.802,15.223,17.663,8.904,7.125,5.649,4.551,3.602,3.136,2.847,2.742,2.736,2.892,3.14,3.638,2.199,1.836,1.58,1.407,1.335,1.324,1.384,1.534,1.854,2.295,2.947,3.93,1.728,1.278,0.996,0.829,0.733,0.685,0.686,0.705,0.769,0.895,1.082,1.371,0.876,0.698,0.561,0.485,0.403,0.382,0.382,0.381,0.424,0.51,0.624,0.858,0.488,0.344,0.28,0.233,0.21,0.195,0.235,0.253,0.293,0.358,0.438,0.597,0.38,0.276,0.232,0.206,0.159,0.133,0.111,0.117,0.127,0.154,0.205,0.324
425,71.718,72.062,75.454,70.219,57.11,53.796,67.445,57.804,50.132,63.452,49.156,49.161,40.682,43.754,53.89,44.549,50.493,62,53.206,50.383,56.283,64.899,71.472,69.736,56.595,57.209,51.678,47.697,45.052,46.644,50.718,42.676,35.678,40.546,37.086,31.728,23.012,26.913,26.623,25.525,30.807,35.628,35.228,36.057,38.742,42.245,44.89,45.417,36.745,34.05,31.218,27.63,24.107,21.824,20.969,18.692,15.953,14.886,15.905,14.932,8.999,8.49,8.15,8.585,9.681,10.213,11.351,13.224,15.933,18.896,21.596,25.262,13.891,11.382,9.262,7.559,5.967,5.071,4.496,4.085,4.111,4.119,4.334,4.936,2.735,2.365,2.098,1.943,1.922,1.953,2.13,2.392,2.987,3.74,4.849,6.38,2.644,1.972,1.514,1.237,1.049,0.959,0.937,0.945,1.009,1.153,1.355,1.645,1.038,0.837,0.681,0.603,0.521,0.496,0.487,0.495,0.574,0.685,0.862,1.211,0.652,0.457,0.358,0.301,0.259,0.264,0.282,0.321,0.36,0.417,0.523,0.677,0.454,0.331,0.275,0.233,0.203,0.166,0.148,0.153,0.171,0.205,0.252,0.38
430,78.099,79.287,76.781,65.818,56.319,62.254,74.845,56.52,58.455,69.623,50.732,58.575,49.29,46.854,62.187,53.269,51.6,68.202,64.398,55.331,55.737,61.179,68.737,67.745,55.854,55.73,52.607,52.258,52.973,58.724,59.141,45.733,43.415,51.092,41.843,39.101,28.976,33.782,36.084,32.282,36.48,45.684,46.765,44.679,44.491,46.734,48.139,50.603,45.131,40.102,37.456,34.525,31.908,30.675,30.145,25.581,21.433,20.989,22.295,19.681,12.427,12.201,11.656,12.468,14.661,15.669,16.809,18.801,21.721,25.143,27.495,33.919,20.397,16.551,13.871,11.521,9.167,7.728,6.856,6.479,6.151,5.79,6.052,6.794,3.613,3.146,2.857,2.755,2.771,2.923,3.246,3.742,4.779,5.949,7.61,9.804,4.074,3.035,2.315,1.86,1.54,1.392,1.314,1.271,1.319,1.463,1.7,2.012,1.239,0.998,0.85,0.728,0.663,0.638,0.634,0.689,0.795,0.925,1.246,1.728,0.862,0.593,0.468,0.398,0.346,0.324,0.347,0.387,0.43,0.509,0.616,0.783,0.524,0.366,0.311,0.289,0.239,0.19,0.194,0.193,0.21,0.246,0.322,0.484
435,77.826,78.724,71.807,61.364,58.777,72.15,75.072,56.355,67.445,70.033,53.405,67.766,58.599,49.532,65.401,63.119,52.863,67.673,74.584,62.704,58.173,58.767,63.773,63.29,56.673,55.843,56.428,59.784,63.264,69.184,61.433,48.093,52.647,59.002,45.251,47.261,35.528,38.987,46.005,40.142,40.591,51.907,58.362,55.817,53.659,53.207,53.226,57.376,54.635,47.841,44.743,42.483,41.536,41.428,39.253,31.564,27.276,28.83,29.253,24.905,16.669,17.439,16.454,17.158,20.67,22.901,24.123,25.624,28.797,32.209,36.162,43.746,28.54,22.782,19.328,16.439,13.51,11.642,10.546,9.877,9.12,8.417,8.668,9.426,4.808,4.316,4.086,4.085,4.184,4.489,5.094,5.963,7.433,9.203,11.446,14.703,6.199,4.792,3.727,2.926,2.401,2.077,1.904,1.806,1.798,1.962,2.21,2.565,1.487,1.248,1.067,0.956,0.885,0.867,0.888,0.971,1.152,1.427,1.866,2.585,1.163,0.843,0.636,0.527,0.459,0.429,0.436,0.472,0.529,0.603,0.728,0.918,0.588,0.453,0.368,0.355,0.277,0.251,0.229,0.239,0.265,0.328,0.403,0.629
440,73.16,73.294,66.114,60.309,64.668,81,71.332,58.256,76.902,67.583,57.009,76.072,68.408,53.319,64.897,73.283,55.973,64.428,80.31,72.572,63.911,59.713,60.739,60.749,60.988,59.311,63.465,69.711,73.969,74.776,60.036,51.721,62.397,62.415,48.344,57.066,43.14,43.137,54.293,49.713,44.585,53.736,65.577,66.292,64.588,62.73,61.43,66.528,65.056,57.997,54.505,53.228,53.179,52.208,46.405,36.529,34.584,38.757,36.175,30.828,21.866,24.334,22.984,22.777,27.516,31.824,33.567,34.921,37.61,41.206,46.039,54.364,38.211,30.793,26.059,22.769,19.199,17.191,16.129,14.976,13.312,12.042,12.572,13.279,6.765,6.134,5.996,6.216,6.445,6.899,7.925,9.176,11.39,13.723,16.737,20.911,9.687,7.53,5.971,4.705,3.819,3.293,2.967,2.699,2.644,2.708,3.079,3.44,1.869,1.618,1.397,1.285,1.24,1.236,1.329,1.493,1.797,2.253,2.979,4.005,1.708,1.223,0.921,0.763,0.636,0.591,0.58,0.619,0.676,0.763,0.906,1.113,0.706,0.54,0.446,0.409,0.361,0.315,0.297,0.305,0.351,0.445,0.561,0.823
445,67.081,67.016,62.519,62.191,73.113,84.621,66.014,62.359,83.106,64.544,61.99,81.119,76.129,58.281,62.605,80.051,61.912,61.116,79.193,81.531,72.093,64.275,61.035,61.271,67.812,65.922,72.967,79.197,80.832,73.552,57.997,57.205,73.111,62.277,52.36,66.557,52.266,46.497,58.578,60.571,49.251,53.979,67.019,74.903,75.014,73.19,71.73,75.412,72.815,69.028,66.172,64.929,64.225,59.507,49.697,40.878,43.212,48.273,41.205,37.472,27.125,31.834,31.636,29.024,33.524,39.868,44.174,45.848,48.442,52.145,57.463,62.292,47.816,40.66,34.557,30.516,26.648,24.77,23.657,21.605,18.543,16.919,18.192,18.255,9.817,8.943,8.902,9.375,10.055,10.429,11.952,13.679,16.616,19.431,23.207,30.116,14.541,11.518,9.38,7.615,6.255,5.258,4.62,4.205,4.085,4.168,4.427,4.772,2.508,2.209,1.957,1.851,1.842,1.917,2.086,2.402,2.906,3.674,4.817,6.261,2.642,1.915,1.464,1.145,0.953,0.868,0.847,0.864,0.902,1.004,1.174,1.389,0.849,0.667,0.569,0.514,0.467,0.408,0.41,0.432,0.489,0.617,0.826,1.211
450,63.387,63.2,62.223,67.353,81.616,82.34,62.584,68.638,84.41,62.025,68.416,82.213,80.482,64.587,60.528,81.993,69.466,59.815,73.946,85.423,80.6,71.296,64.519,64.993,75.866,74.592,81.699,84.211,81.49,68.759,57.645,64.861,78.786,60.429,57.515,74.722,61.853,50.346,59.31,69.906,56.86,54.254,64.15,75.733,80.555,81.442,80.556,80.79,74.808,77.41,75.427,73.615,69.92,61.273,51.062,46.049,53.502,55.508,44.749,44.992,33.195,38.871,41.612,36.452,38.431,45.356,52.642,56.513,60.135,63.488,67.676,65.608,54.722,52.288,45.166,40.315,36.193,34.364,32.639,28.719,24.465,23.401,25.735,24.251,14.254,13.078,12.97,14.281,15.434,16.368,17.563,19.576,22.984,26.432,31.795,39.304,21.513,16.876,14.194,11.923,9.894,8.405,7.322,6.67,6.423,6.457,6.533,6.967,3.537,3.233,2.951,2.84,2.88,3.095,3.426,4.048,4.924,6.182,7.784,9.834,4.278,3.194,2.423,1.893,1.561,1.376,1.298,1.31,1.318,1.413,1.591,1.904,1.079,0.845,0.759,0.701,0.632,0.584,0.586,0.633,0.759,0.952,1.292,1.864
455,62.545,62.413,65.237,74.845,86.813,76.492,61.48,75.889,81.513,61.131,74.657,80.326,81.103,71.292,59.683,79.242,77.291,61.06,68.21,83.415,86.073,78.96,69.512,71.279,81.083,82.574,86.323,83.011,76.547,64.262,59.333,73.147,78.888,58.953,63.593,79.04,70.494,54.996,58.244,75.052,65.565,56.426,60.838,71.539,79.388,83.288,84.173,81.001,72.373,78.999,78.398,75.727,69.385,59.543,52.261,52.476,63.683,58.707,47.793,53.439,39.313,43.621,51.137,45.399,43.257,47.876,56.195,62.798,68.106,71.005,72.35,64.513,57.603,61.669,56.308,51.41,46.641,44.3,40.786,34.816,30.403,31.172,34.244,30.079,20.216,18.662,17.951,20.212,22.687,23.719,24.863,26.737,30.76,35.02,41.512,47.499,29.884,23.444,19.918,17.194,14.779,12.818,11.272,10.388,10.062,9.884,9.643,10.099,5.136,4.866,4.576,4.51,4.614,5.095,5.509,6.707,8.136,9.928,11.941,14.892,6.845,5.254,4.012,3.157,2.622,2.279,2.081,2.042,2.026,2.089,2.331,2.691,1.43,1.151,1.047,1.014,0.945,0.892,0.915,1.032,1.229,1.565,2.115,2.959
460,64.901,64.968,70.731,82.01,86.823,70.283,62.85,82.38,76.564,61.502,80.82,76.912,78.697,78.022,60.198,74.552,83.521,64.24,64.026,77.773,86.36,85.217,78.006,77.878,84.571,86.474,84.756,77.385,70.439,61.452,63.221,80.692,75.526,58.613,70.411,79.738,76.819,60.684,57.102,75.165,74.176,60.65,59.201,66.242,73.866,79.313,81.996,76.606,67.798,75.332,75.374,72.426,65.709,57.628,54.737,60.411,70.999,58.202,50.934,62.293,45.63,46.814,57.961,55.037,48.805,49.464,56.156,63.717,70.228,72.631,71.001,61.932,57.42,65.788,64.707,61.081,55.665,51.929,46.025,39.41,36.649,40.315,41.892,35.243,27.029,25.951,23.721,26.104,30.3,32.682,33.857,35.442,39.815,45.016,52.273,52.132,38.636,31.463,26.599,22.921,20.509,18.217,16.566,15.747,15.311,14.393,13.776,14.591,7.558,7.391,7.265,7.095,7.151,8.09,9.231,10.685,12.623,14.805,17.268,21.478,10.531,8.259,6.781,5.375,4.458,3.811,3.501,3.304,3.214,3.252,3.557,3.98,2.049,1.668,1.546,1.553,1.477,1.447,1.508,1.718,2.07,2.65,3.566,4.855
465,69.908,70.292,78.056,87.673,83.409,66.283,66.52,87.339,72.024,63.92,86.043,73.381,75.807,83.938,62.803,70.369,87.751,69.834,62.707,72.17,83.398,88.129,85.111,83.891,83.45,86.184,80.195,71.6,66.013,61.42,69.431,86.181,71.553,60.161,77.486,78.55,80.188,67.882,57.577,72.423,81.355,67.016,59.241,63.038,68.731,73.848,76.851,71.581,64.35,70.335,70.151,67.934,62.304,57.436,59.763,69.52,74.372,57.729,55.6,70.751,53.254,49.191,61.248,64.547,56.227,51.994,55.478,61.765,68.081,69.95,67.36,60.577,57.165,65.923,68.646,66.789,61.244,55.8,48.757,43.411,43.958,50.155,47.801,40.18,33.61,34.936,30.6,31.805,37.289,41.535,43.943,45.803,50.514,55.695,60.477,54.632,45.943,41.184,34.449,30.084,27.03,24.927,23.565,22.985,22.073,20.053,19.316,21.409,11.214,11.116,11.341,11.219,11.454,12.465,14.12,16.151,18.344,20.74,23.473,29.448,15.651,13.237,11.029,9.029,7.53,6.542,5.932,5.535,5.244,5.245,5.554,6.061,3.103,2.592,2.474,2.541,2.493,2.465,2.6,2.977,3.523,4.559,6.002,7.803
470,75.182,76.204,84.259,88.585,77.249,63.803,71.287,88.601,67.587,67.044,88.446,69.53,71.696,87.476,66.125,66.31,87.299,76.037,62.928,67.248,77.557,85.953,88.262,86.242,79.288,81.837,73.997,66.807,63.187,63.265,76.082,86.551,66.984,62.342,83.216,74.862,79.737,74.819,58.615,68.111,84.124,74.041,62.778,61.329,64.546,68.267,71.088,67.37,62.515,65.65,65.972,63.751,60.226,58.98,65.778,76.907,73.073,56.768,60.733,76.956,61.275,51.546,60.972,70.956,64.21,55.667,55.046,58.977,64.386,65.752,63.578,60.447,57.513,63.279,67.498,67.252,61.624,55.86,49.968,47.367,52.177,58.25,50.742,44.823,38.677,43.641,38.249,36.691,41.576,47.801,52.227,54.648,59.475,63.153,63.846,55.383,51.993,50.624,43.027,37.902,34.39,32.506,31.864,31.194,28.743,25.394,25.632,28.831,15.85,15.674,16.68,16.691,16.607,17.537,19.466,21.7,24.088,26.505,30.094,37.689,21.565,18.424,16.247,13.884,11.916,10.474,9.471,8.732,8.203,8.2,8.658,8.978,4.754,4.089,3.966,4.131,4.165,4.15,4.409,5.004,5.982,7.486,9.6,11.64
475,81.225,82.5,88.459,85.71,71.523,63.535,77.419,86.676,64.933,71.601,88.498,66.613,68.26,88.392,70.803,63.851,84.002,82.532,65.565,64.399,72.309,81.185,87.473,85.604,74.137,76.029,68.725,63.855,62.686,66.956,82.892,83.62,64.055,66.344,86.961,71.076,77.053,81.339,61.599,64.574,82.783,81.176,67.479,61.95,62.412,64.583,66.449,64.417,62.529,62.913,62.901,61.513,60.442,62.875,73.392,81.21,69.525,56.778,67.364,80.127,69.753,55.077,59.591,73.465,73.226,61.369,56.642,57.713,61.26,62.459,61.265,62.06,59.544,60.874,64.276,64.648,59.546,54.71,51.455,53.065,61.47,63.535,52.03,50.556,42.666,51.159,47.631,42.175,44.546,51.015,57.5,61.114,65.655,66.739,63.588,56.171,54.949,59.046,53.068,47.353,43.654,42.136,41.584,39.629,34.887,31.128,33.875,37.013,22.284,21.306,23.405,24.377,23.772,24.046,25.703,27.865,30.191,33.155,38.46,46.173,29.273,24.532,22.65,20.447,18.23,16.163,14.603,13.36,12.763,12.992,13.502,13.259,7.644,6.695,6.562,6.935,7.205,7.284,7.675,8.527,10.051,12.324,14.944,17.012
480,85.834,87.204,88.888,80.771,67.392,65.359,83.32,82.749,63.713,76.449,86.607,64.899,65.999,87.128,75.995,63.196,79.231,87.371,69.65,63.573,68.339,75.478,83.3,81.905,69.254,70.548,65.336,62.988,64.099,72.375,87.653,79.083,62.588,71.098,88.018,68.154,73.772,85.66,65.256,62.333,78.813,86.458,73.533,64.77,62.675,63.067,63.777,63.36,64.659,62.185,61.907,61.561,62.549,68.427,80.557,81.708,65.75,58.195,74.081,80.528,76.399,59.926,58.654,72.658,80.012,68.705,60.396,58.267,60.336,61.154,61.048,65.532,63.124,59.872,61.462,61.753,57.53,54.664,54.566,60.315,69.73,65.226,53.073,57.227,45.978,55.94,56.845,49.05,47.59,52.22,58.773,63.295,67.487,66.417,61.468,58.071,55.811,64.009,62.291,57.445,53.461,52.015,50.56,46.011,39.569,37.308,43.112,44.169,30.511,27.424,29.855,33.066,32.806,31.85,32.592,34.299,36.863,40.781,48.23,52.796,38.063,31.044,28.861,27.258,25.096,22.757,20.642,19.179,19.028,19.738,19.564,18.594,11.966,10.775,10.48,11.103,11.835,12.137,12.724,14.018,16.122,18.643,21.431,23.509
485,87.292,88.528,85.537,75.005,64.955,68.385,87.75,77.865,63.832,81.238,83.465,63.838,64.25,83.917,80.847,63.692,74.252,89.507,74.865,64.588,65.086,70.454,78.002,76.795,65.911,66.541,63.535,63.912,67.159,78.338,89.267,73.975,62.442,76.112,86.68,65.657,70.494,87.66,69.803,61.357,74.105,88.221,79.802,69.088,64.401,63.251,63.234,64.062,67.874,63.431,62.869,63.377,66.476,74.89,85.943,78.814,62.946,60.725,79.959,78.589,80.647,65.316,58.373,69.524,83.225,75.982,65.278,60.632,60.986,61.604,62.48,70.286,68.036,60.251,60.032,59.972,56.64,55.921,59.074,67.888,75.083,64.284,54.599,64.229,49.168,57.848,64.486,56.74,51.111,52.595,57.788,61.949,65.536,63.818,59.709,61.48,56.419,64.746,67.725,65.372,62.079,59.978,56.343,49.354,42.962,43.903,52.236,48.78,39.164,33.934,35.333,40.446,42.115,40.842,40.279,41.46,44.225,49.224,57.59,56.328,46.757,38.066,34.498,33.078,31.105,28.909,26.601,25.854,26.813,27.701,25.935,24.649,17.369,16.694,15.965,16.377,17.438,18.442,19.474,21.1,23.616,26.143,27.45,30.78
490,85.472,86.371,80.454,69.983,64.333,73.176,89.762,73.241,65.066,85.285,79.569,63.63,63.549,80.352,85.094,65.279,69.986,89.047,80.382,67.333,64.254,66.885,72.437,71.622,64.383,64.301,63.905,66.774,71.799,83.985,87.954,69.705,63.438,81.006,83.952,64.08,67.427,87.293,74.963,61.787,69.703,87.035,85.601,74.545,68.032,65.451,64.275,66.61,72.599,66.499,65.695,67.15,71.85,81.387,87.908,74.447,61.209,64.426,84.667,75.42,82.32,71.529,59.181,66.174,83.09,82.367,71.739,64.94,63.859,63.995,65.926,75.732,73.886,62.905,60.752,60.152,57.559,59.014,65.343,75.415,76.679,62.311,56.985,71.43,53.115,57.846,69.125,64.97,56.053,53.82,56.773,59.7,62.653,61.266,59.152,66.423,57.955,63.149,68.874,69.729,67.396,64.307,58.546,50.81,46.588,51.724,60.193,51.321,48.133,41.575,39.776,45.913,50.761,50.815,49.551,50.186,53.231,59.148,64.809,57.521,54.095,46.495,40.41,38.148,36.464,34.43,32.9,33.715,36.164,35.756,31.761,31.726,23.421,24.064,23.156,22.896,23.493,25.474,27.474,29.289,31.678,32.743,33.082,38.875
495,81.486,81.918,74.958,66.794,65.617,78.513,89.412,69.503,67.465,88.442,76.032,64.328,63.68,76.65,88.434,68.154,66.996,85.903,85.756,71.536,65.631,65,68.367,67.894,64.734,64.175,66.031,70.991,77.422,88.227,84.429,66.629,66.059,85.428,80.596,63.467,65.527,85.271,80.081,63.49,66.049,83.351,89.379,80.728,73.151,69.453,67.332,70.659,77.833,71.035,70.338,72.333,78.135,86.426,86.985,70.133,60.873,68.981,87.443,72.338,81.752,77.539,61.476,63.394,80.125,86.021,78.499,70.461,68.308,68.257,71.271,81.049,79.215,67.372,63.281,62.075,60.368,63.591,72.308,80.988,75.581,60.733,60.585,77.754,57.857,57.733,70.513,72.55,62.542,56.632,56.619,58.206,60.756,60.088,60.607,72.049,60.854,61.156,67.354,70.099,68.657,64.822,58.473,51.819,51.346,60.209,65.104,52.793,55.269,49.961,44.213,48.833,56.492,59.45,59.19,59.478,62.681,67.485,68.228,57.666,58.93,55.944,47.301,43.399,41.444,40.01,39.914,42.971,45.433,42.131,36.831,39.737,29.174,31.771,32.136,30.768,29.578,31.682,34.438,36.668,38.159,37.984,38.653,47.593
500,76.5,76.159,70.348,65.225,68.483,83.912,86.495,66.716,70.554,90.093,72.454,65.432,64.412,73.138,89.875,71.803,65.14,81.395,89.289,76.752,68.308,64.867,65.853,65.459,66.589,65.623,69.706,76.378,83.241,90.227,79.548,64.564,69.216,88.416,76.63,63.349,64.166,81.753,84.635,66.097,63.819,78.555,90.128,85.97,78.96,74.278,71.583,75.294,83.043,76.659,75.88,78.073,84.34,89.299,83.02,66.158,61.695,74.077,88.194,69.31,79.374,82.902,64.687,61.517,75.61,86.516,84.281,77.125,74.311,73.936,77.047,85.093,83.617,73.158,67.551,65.942,64.913,69.807,79.043,83.269,72.2,59.657,65.119,82.409,63.493,57.67,69.201,78.083,69.937,61.076,58.293,57.966,60.254,60.74,63.828,77.719,65.194,59.956,64.226,67.299,66.436,62.926,57.378,53.537,57.462,68.505,66.794,53.763,59.808,59.042,49.378,50.275,58.463,65.039,67.016,68.46,70.365,72.171,67.88,58.168,60.72,64.767,55.944,50.064,47.38,46.675,48.545,52.981,52.797,46.014,41.796,48.789,34.622,38.258,41.594,40.365,36.48,36.649,39.662,41.85,42.484,41.974,45.594,55.782
505,71.49,71.3,66.994,65.129,72.244,87.983,82.007,65.175,74.295,89.567,69.377,67.085,65.517,69.765,89.38,75.751,64.123,76.472,90.181,81.746,72.128,66.281,64.833,64.646,69.433,68.438,74.219,81.553,87.43,89.057,74.601,63.775,73.084,89.1,72.761,63.923,63.31,77.796,87.252,69.431,62.548,73.509,87.544,89.195,84.364,79.6,76.682,80.189,86.334,82.017,81.617,83.806,88.13,88.719,78.095,63.272,63.414,78.841,86.122,66.498,75.734,86.158,68.766,60.799,70.946,83.853,87.028,82.374,80.007,79.736,82.78,86.968,85.67,78.737,72.725,70.829,70.127,75.918,83.695,82.036,68.199,59.605,70.262,84.362,69.598,58.629,66.453,79.618,76.742,66.732,61.334,59.532,61.298,62.954,68.424,82.006,70.253,60.137,61.692,63.957,63.327,60.453,56.933,56.517,64.342,73.998,65.818,55.067,60.854,66.651,55.718,51.815,57.985,66.057,71.083,72.846,73.845,72.617,65.43,59.408,60.451,70.223,64.548,58.089,54.896,54.659,57.9,61.044,56.379,48.098,46.865,57.331,39.996,41.986,49.211,49.796,44.31,41.224,42.902,44.747,45.371,46.159,53.26,61.27
510,67.959,67.867,65.381,66.876,77.072,90.065,77.249,64.686,78.78,87.798,67.368,69.271,67.514,67.459,87.474,80.148,64.538,72.181,88.398,86.364,76.883,69.25,65.66,65.477,73.735,72.573,79.367,86.325,90.135,85.887,70.451,64.092,77.042,88.517,69.773,65.111,63.401,74.172,88.496,73.722,62.517,69.201,83.472,90.055,88.404,84.993,82.001,84.315,88.124,86.953,86.415,88.238,90.045,85.488,73.295,61.722,66.321,83.002,83.05,64.689,72.351,87.765,73.565,61.374,67.241,79.407,87.162,86.473,85.435,85.208,87.25,86.545,85.414,84.48,78.877,76.886,76.351,81.536,85.911,78.773,65.071,60.867,75.779,84.252,75.687,60.515,63.655,78.416,81.868,73.228,66.167,62.76,64.356,66.978,74.075,84.615,75.536,62.415,60.81,61.699,60.902,59.143,58.052,61.283,71.619,76.613,63.813,57.631,60.397,71.981,62.939,54.814,56.959,64.485,70.717,73.651,73.629,70.019,62.746,62.56,59.703,71.839,72.039,66.699,63.348,63.501,66.304,65.528,56.776,49.785,53.643,64.856,46.5,44.328,53.651,58.213,53.539,47.023,46.323,47.358,48.751,52.111,62.034,63.961
515,65.799,65.744,65.491,69.778,81.934,89.507,73.136,65.409,82.976,85.008,65.805,72.121,70.069,65.919,84.489,84.434,66.255,68.972,85.064,89.337,81.901,73.243,67.84,67.639,78.401,77.249,84.359,89.474,90.104,81.426,67.52,65.524,82.151,86.64,67.382,67.193,64.213,70.861,88.127,78.377,63.948,66.544,78.921,88.49,90.326,88.837,86.25,87.392,87.385,89.63,89.629,90.195,88.802,81.012,69.356,61.529,70.142,86.309,79.691,63.64,69.485,87.537,78.444,63.162,64.951,74.795,84.698,87.793,88.978,88.854,89.525,84.166,83.237,88.247,84.264,82.838,81.682,85.346,84.92,74.497,62.869,63.479,80.991,82.506,80.913,63.843,61.571,75.181,84.355,79.417,72.067,67.616,69.085,72.211,80.096,85.244,80.195,66.101,61.792,61.068,60.196,59.634,61.056,67.206,77.734,76.261,61.906,61.082,59.438,74.335,70.701,59.201,57.017,62.236,68.32,71.349,70.737,66.613,60.874,66.662,59.767,70.423,76.044,74.003,71.62,71.504,71.731,66.156,56.095,52.62,61.097,69.271,54.117,46.633,55.043,62.551,62.708,54.358,51.052,51.277,53.55,59.306,69.919,63.998
